,FOLDER,IN FILE,MANUAL ID
936,AM22_samples_split,20190625_005000_6.WAV,no bird
937,AM22_samples_split,20190625_005000_7.WAV,no bird
938,AM22_samples_split,20190625_005000_8.WAV,no bird
939,AM22_samples_split,20190625_005000_9.WAV,no bird
940,AM22_samples_split,20190625_060000_0.WAV,no bird
941,AM22_samples_split,20190625_060000_1.WAV,no bird
942,AM22_samples_split,20190625_060000_10.WAV,no bird
943,AM22_samples_split,20190625_060000_11.WAV,no bird
944,AM22_samples_split,20190625_060000_12.WAV,no bird
945,AM22_samples_split,20190625_060000_13.WAV,no bird
946,AM22_samples_split,20190625_060000_14.WAV,no bird
947,AM22_samples_split,20190625_060000_15.WAV,no bird
948,AM22_samples_split,20190625_060000_16.WAV,no bird
949,AM22_samples_split,20190625_060000_17.WAV,no bird
950,AM22_samples_split,20190625_060000_18.WAV,no bird
951,AM22_samples_split,20190625_060000_19.WAV,no bird
952,AM22_samples_split,20190625_060000_2.WAV,no bird
953,AM22_samples_split,20190625_060000_3.WAV,no bird
954,AM22_samples_split,20190625_060000_4.WAV,no bird
955,AM22_samples_split,20190625_060000_5.WAV,no bird
956,AM22_samples_split,20190625_060000_6.WAV,no bird
957,AM22_samples_split,20190625_060000_7.WAV,no bird
958,AM22_samples_split,20190625_060000_8.WAV,no bird
959,AM22_samples_split,20190625_060000_9.WAV,no bird
960,AM22_samples_split,20190625_234000_0.WAV,no bird
961,AM22_samples_split,20190625_234000_1.WAV,no bird
962,AM22_samples_split,20190625_234000_10.WAV,no bird
963,AM22_samples_split,20190625_234000_11.WAV,no bird
964,AM22_samples_split,20190625_234000_12.WAV,no bird
965,AM22_samples_split,20190625_234000_13.WAV,no bird
966,AM22_samples_split,20190625_234000_14.WAV,no bird
967,AM22_samples_split,20190625_234000_15.WAV,no bird
968,AM22_samples_split,20190625_234000_16.WAV,no bird
969,AM22_samples_split,20190625_234000_17.WAV,no bird
970,AM22_samples_split,20190625_234000_18.WAV,no bird
971,AM22_samples_split,20190625_234000_19.WAV,no bird
972,AM22_samples_split,20190625_234000_2.WAV,no bird
973,AM22_samples_split,20190625_234000_3.WAV,no bird
974,AM22_samples_split,20190625_234000_4.WAV,no bird
975,AM22_samples_split,20190625_234000_5.WAV,no bird
976,AM22_samples_split,20190625_234000_6.WAV,no bird
977,AM22_samples_split,20190625_234000_7.WAV,no bird
978,AM22_samples_split,20190625_234000_8.WAV,no bird
979,AM22_samples_split,20190625_234000_9.WAV,no bird
980,AM22_samples_split,20190626_135000_0.WAV,bird
981,AM22_samples_split,20190626_135000_1.WAV,no bird
982,AM22_samples_split,20190626_135000_10.WAV,no bird
983,AM22_samples_split,20190626_135000_11.WAV,no bird
984,AM22_samples_split,20190626_135000_12.WAV,bird
985,AM22_samples_split,20190626_135000_13.WAV,no bird
986,AM22_samples_split,20190626_135000_14.WAV,no bird
987,AM22_samples_split,20190626_135000_15.WAV,no bird
988,AM22_samples_split,20190626_135000_16.WAV,no bird
989,AM22_samples_split,20190626_135000_17.WAV,no bird
990,AM22_samples_split,20190626_135000_18.WAV,no bird
991,AM22_samples_split,20190626_135000_19.WAV,no bird
992,AM22_samples_split,20190626_135000_2.WAV,no bird
993,AM22_samples_split,20190626_135000_3.WAV,no bird
994,AM22_samples_split,20190626_135000_4.WAV,no bird
995,AM22_samples_split,20190626_135000_5.WAV,bird
996,AM22_samples_split,20190626_135000_6.WAV,no bird
997,AM22_samples_split,20190626_135000_7.WAV,bird
998,AM22_samples_split,20190626_135000_8.WAV,no bird
999,AM22_samples_split,20190626_135000_9.WAV,bird
1000,AM22_samples_split,20190626_193000_0.WAV,no bird
1001,AM22_samples_split,20190626_193000_1.WAV,no bird
1002,AM22_samples_split,20190626_193000_10.WAV,bird
1003,AM22_samples_split,20190626_193000_11.WAV,bird
1004,AM22_samples_split,20190626_193000_12.WAV,bird
1005,AM22_samples_split,20190626_193000_13.WAV,no bird
1006,AM22_samples_split,20190626_193000_14.WAV,bird
1007,AM22_samples_split,20190626_193000_15.WAV,bird
1008,AM22_samples_split,20190626_193000_16.WAV,no bird
1009,AM22_samples_split,20190626_193000_17.WAV,bird
1010,AM22_samples_split,20190626_193000_18.WAV,no bird
1011,AM22_samples_split,20190626_193000_19.WAV,bird
1012,AM22_samples_split,20190626_193000_2.WAV,no bird
1013,AM22_samples_split,20190626_193000_3.WAV,no bird
1014,AM22_samples_split,20190626_193000_4.WAV,bird
1015,AM22_samples_split,20190626_193000_5.WAV,bird
1016,AM22_samples_split,20190626_193000_6.WAV,bird
1017,AM22_samples_split,20190626_193000_7.WAV,bird
1018,AM22_samples_split,20190626_193000_8.WAV,no bird
1019,AM22_samples_split,20190626_193000_9.WAV,bird
1020,AM22_samples_split,20190626_223000_0.WAV,bird
1021,AM22_samples_split,20190626_223000_1.WAV,bird
1022,AM22_samples_split,20190626_223000_10.WAV,bird
1023,AM22_samples_split,20190626_223000_11.WAV,bird
1024,AM22_samples_split,20190626_223000_12.WAV,bird
1025,AM22_samples_split,20190626_223000_13.WAV,bird
1026,AM22_samples_split,20190626_223000_14.WAV,bird
1027,AM22_samples_split,20190626_223000_15.WAV,bird
1028,AM22_samples_split,20190626_223000_16.WAV,bird
1029,AM22_samples_split,20190626_223000_17.WAV,bird
1030,AM22_samples_split,20190626_223000_18.WAV,bird
1031,AM22_samples_split,20190626_223000_19.WAV,no bird
1032,AM22_samples_split,20190626_223000_2.WAV,bird
1033,AM22_samples_split,20190626_223000_3.WAV,bird
1034,AM22_samples_split,20190626_223000_4.WAV,bird
1035,AM22_samples_split,20190626_223000_5.WAV,bird
1036,AM22_samples_split,20190626_223000_6.WAV,bird
1037,AM22_samples_split,20190626_223000_7.WAV,bird
1038,AM22_samples_split,20190626_223000_8.WAV,bird
1039,AM22_samples_split,20190626_223000_9.WAV,bird
1040,AM22_samples_split,20190628_124000_0.WAV,bird
1041,AM22_samples_split,20190628_124000_1.WAV,bird
1042,AM22_samples_split,20190628_124000_10.WAV,bird
1043,AM22_samples_split,20190628_124000_11.WAV,bird
1044,AM22_samples_split,20190628_124000_12.WAV,bird
1045,AM22_samples_split,20190628_124000_13.WAV,bird
1046,AM22_samples_split,20190628_124000_14.WAV,bird
1047,AM22_samples_split,20190628_124000_15.WAV,bird
1048,AM22_samples_split,20190628_124000_16.WAV,bird
1049,AM22_samples_split,20190628_124000_17.WAV,bird
1050,AM22_samples_split,20190628_124000_18.WAV,bird
1051,AM22_samples_split,20190628_124000_19.WAV,bird
1052,AM22_samples_split,20190628_124000_2.WAV,bird
1053,AM22_samples_split,20190628_124000_3.WAV,bird
1054,AM22_samples_split,20190628_124000_4.WAV,no bird
1055,AM22_samples_split,20190628_124000_5.WAV,bird
1056,AM22_samples_split,20190628_124000_6.WAV,bird
1057,AM22_samples_split,20190628_124000_7.WAV,bird
1058,AM22_samples_split,20190628_124000_8.WAV,bird
1059,AM22_samples_split,20190628_124000_9.WAV,bird
1060,AM22_samples_split,20190629_121000_0.WAV,no bird
1061,AM22_samples_split,20190629_121000_1.WAV,bird
1062,AM22_samples_split,20190629_121000_10.WAV,no bird
1063,AM22_samples_split,20190629_121000_11.WAV,no bird
1064,AM22_samples_split,20190629_121000_12.WAV,no bird
1065,AM22_samples_split,20190629_121000_13.WAV,bird
1066,AM22_samples_split,20190629_121000_14.WAV,bird
1067,AM22_samples_split,20190629_121000_15.WAV,bird
1068,AM22_samples_split,20190629_121000_16.WAV,bird
1069,AM22_samples_split,20190629_121000_17.WAV,bird
1070,AM22_samples_split,20190629_121000_18.WAV,no bird
1071,AM22_samples_split,20190629_121000_19.WAV,no bird
1072,AM22_samples_split,20190629_121000_2.WAV,no bird
1073,AM22_samples_split,20190629_121000_3.WAV,no bird
1074,AM22_samples_split,20190629_121000_4.WAV,no bird
1075,AM22_samples_split,20190629_121000_5.WAV,no bird
1076,AM22_samples_split,20190629_121000_6.WAV,bird
1077,AM22_samples_split,20190629_121000_7.WAV,no bird
1078,AM22_samples_split,20190629_121000_8.WAV,bird
1079,AM22_samples_split,20190629_121000_9.WAV,bird
1080,AM22_samples_split,20190701_164000_0.WAV,no bird
1081,AM22_samples_split,20190701_164000_1.WAV,no bird
1082,AM22_samples_split,20190701_164000_10.WAV,no bird
1083,AM22_samples_split,20190701_164000_11.WAV,no bird
1084,AM22_samples_split,20190701_164000_12.WAV,no bird
1085,AM22_samples_split,20190701_164000_13.WAV,no bird
1086,AM22_samples_split,20190701_164000_14.WAV,no bird
1087,AM22_samples_split,20190701_164000_15.WAV,no bird
1088,AM22_samples_split,20190701_164000_16.WAV,no bird
1089,AM22_samples_split,20190701_164000_17.WAV,no bird
1090,AM22_samples_split,20190701_164000_18.WAV,no bird
1091,AM22_samples_split,20190701_164000_19.WAV,no bird
1092,AM22_samples_split,20190701_164000_2.WAV,no bird
1093,AM22_samples_split,20190701_164000_3.WAV,no bird
1094,AM22_samples_split,20190701_164000_4.WAV,no bird
1095,AM22_samples_split,20190701_164000_5.WAV,no bird
1096,AM22_samples_split,20190701_164000_6.WAV,no bird
1097,AM22_samples_split,20190701_164000_7.WAV,no bird
1098,AM22_samples_split,20190701_164000_8.WAV,no bird
1099,AM22_samples_split,20190701_164000_9.WAV,no bird
1100,AM22_samples_split,20190703_094000_0.WAV,no bird
1101,AM22_samples_split,20190703_094000_1.WAV,no bird
1102,AM22_samples_split,20190703_094000_10.WAV,no bird
1103,AM22_samples_split,20190703_094000_11.WAV,no bird
1104,AM22_samples_split,20190703_094000_12.WAV,no bird
1105,AM22_samples_split,20190703_094000_13.WAV,no bird
1106,AM22_samples_split,20190703_094000_14.WAV,no bird
1107,AM22_samples_split,20190703_094000_15.WAV,no bird
1108,AM22_samples_split,20190703_094000_16.WAV,no bird
1109,AM22_samples_split,20190703_094000_17.WAV,no bird
1110,AM22_samples_split,20190703_094000_18.WAV,no bird
1111,AM22_samples_split,20190703_094000_19.WAV,no bird
1112,AM22_samples_split,20190703_094000_2.WAV,no bird
1113,AM22_samples_split,20190703_094000_3.WAV,no bird
1114,AM22_samples_split,20190703_094000_4.WAV,no bird
1115,AM22_samples_split,20190703_094000_5.WAV,no bird
1116,AM22_samples_split,20190703_094000_6.WAV,no bird
1117,AM22_samples_split,20190703_094000_7.WAV,no bird
1118,AM22_samples_split,20190703_094000_8.WAV,no bird
1119,AM22_samples_split,20190703_094000_9.WAV,no bird
1120,AM22_samples_split,20190703_163000_0.WAV,no bird
1121,AM22_samples_split,20190703_163000_1.WAV,no bird
1122,AM22_samples_split,20190703_163000_10.WAV,bird
1123,AM22_samples_split,20190703_163000_11.WAV,bird
1124,AM22_samples_split,20190703_163000_12.WAV,no bird
1125,AM22_samples_split,20190703_163000_13.WAV,no bird
1126,AM22_samples_split,20190703_163000_14.WAV,bird
1127,AM22_samples_split,20190703_163000_15.WAV,bird
1128,AM22_samples_split,20190703_163000_16.WAV,bird
1129,AM22_samples_split,20190703_163000_17.WAV,bird
1130,AM22_samples_split,20190703_163000_18.WAV,no bird
1131,AM22_samples_split,20190703_163000_19.WAV,no bird
1132,AM22_samples_split,20190703_163000_2.WAV,no bird
1133,AM22_samples_split,20190703_163000_3.WAV,no bird
1134,AM22_samples_split,20190703_163000_4.WAV,no bird
1135,AM22_samples_split,20190703_163000_5.WAV,no bird
1136,AM22_samples_split,20190703_163000_6.WAV,no bird
1137,AM22_samples_split,20190703_163000_7.WAV,no bird
1138,AM22_samples_split,20190703_163000_8.WAV,no bird
1139,AM22_samples_split,20190703_163000_9.WAV,bird
1140,AM22_samples_split,20190704_080000_0.WAV,no bird
1141,AM22_samples_split,20190704_080000_1.WAV,no bird
1142,AM22_samples_split,20190704_080000_10.WAV,no bird
1143,AM22_samples_split,20190704_080000_11.WAV,no bird
1144,AM22_samples_split,20190704_080000_12.WAV,no bird
1145,AM22_samples_split,20190704_080000_13.WAV,no bird
1146,AM22_samples_split,20190704_080000_14.WAV,no bird
1147,AM22_samples_split,20190704_080000_15.WAV,no bird
1148,AM22_samples_split,20190704_080000_16.WAV,no bird
1149,AM22_samples_split,20190704_080000_17.WAV,no bird
1150,AM22_samples_split,20190704_080000_18.WAV,no bird
1151,AM22_samples_split,20190704_080000_19.WAV,no bird
1152,AM22_samples_split,20190704_080000_2.WAV,no bird
1153,AM22_samples_split,20190704_080000_3.WAV,no bird
1154,AM22_samples_split,20190704_080000_4.WAV,no bird
1155,AM22_samples_split,20190704_080000_5.WAV,no bird
1156,AM22_samples_split,20190704_080000_6.WAV,no bird
1157,AM22_samples_split,20190704_080000_7.WAV,no bird
1158,AM22_samples_split,20190704_080000_8.WAV,no bird
1159,AM22_samples_split,20190704_080000_9.WAV,no bird
1160,AM22_samples_split,20190705_061000_0.WAV,no bird
1161,AM22_samples_split,20190705_061000_1.WAV,no bird
1162,AM22_samples_split,20190705_061000_10.WAV,no bird
1163,AM22_samples_split,20190705_061000_11.WAV,no bird
1164,AM22_samples_split,20190705_061000_12.WAV,no bird
1165,AM22_samples_split,20190705_061000_13.WAV,no bird
1166,AM22_samples_split,20190705_061000_14.WAV,no bird
1167,AM22_samples_split,20190705_061000_15.WAV,no bird
1168,AM22_samples_split,20190705_061000_16.WAV,no bird
1169,AM22_samples_split,20190705_061000_17.WAV,no bird
1170,AM22_samples_split,20190705_061000_18.WAV,no bird
1171,AM22_samples_split,20190705_061000_19.WAV,no bird
1172,AM22_samples_split,20190705_061000_2.WAV,no bird
1173,AM22_samples_split,20190705_061000_3.WAV,no bird
1174,AM22_samples_split,20190705_061000_4.WAV,no bird
1175,AM22_samples_split,20190705_061000_5.WAV,no bird
1176,AM22_samples_split,20190705_061000_6.WAV,no bird
1177,AM22_samples_split,20190705_061000_7.WAV,no bird
1178,AM22_samples_split,20190705_061000_8.WAV,no bird
1179,AM22_samples_split,20190705_061000_9.WAV,no bird
1180,AM22_samples_split,20190706_184000_0.WAV,no bird
1181,AM22_samples_split,20190706_184000_1.WAV,no bird
1182,AM22_samples_split,20190706_184000_10.WAV,no bird
1183,AM22_samples_split,20190706_184000_11.WAV,no bird
1184,AM22_samples_split,20190706_184000_12.WAV,no bird
1185,AM22_samples_split,20190706_184000_13.WAV,no bird
1186,AM22_samples_split,20190706_184000_14.WAV,no bird
1187,AM22_samples_split,20190706_184000_15.WAV,no bird
1188,AM22_samples_split,20190706_184000_16.WAV,no bird
1189,AM22_samples_split,20190706_184000_17.WAV,no bird
1190,AM22_samples_split,20190706_184000_18.WAV,no bird
1191,AM22_samples_split,20190706_184000_19.WAV,no bird
1192,AM22_samples_split,20190706_184000_2.WAV,no bird
1193,AM22_samples_split,20190706_184000_3.WAV,no bird
1194,AM22_samples_split,20190706_184000_4.WAV,no bird
1195,AM22_samples_split,20190706_184000_5.WAV,no bird
1196,AM22_samples_split,20190706_184000_6.WAV,no bird
1197,AM22_samples_split,20190706_184000_7.WAV,no bird
1198,AM22_samples_split,20190706_184000_8.WAV,no bird
1199,AM22_samples_split,20190706_184000_9.WAV,no bird
1200,AM22_samples_split,20190708_013000_0.WAV,no bird
1201,AM22_samples_split,20190708_013000_1.WAV,no bird
1202,AM22_samples_split,20190708_013000_10.WAV,no bird
1203,AM22_samples_split,20190708_013000_11.WAV,no bird
1204,AM22_samples_split,20190708_013000_12.WAV,no bird
1205,AM22_samples_split,20190708_013000_13.WAV,no bird
1206,AM22_samples_split,20190708_013000_14.WAV,no bird
1207,AM22_samples_split,20190708_013000_15.WAV,no bird
1208,AM22_samples_split,20190708_013000_16.WAV,no bird
1209,AM22_samples_split,20190708_013000_17.WAV,no bird
1210,AM22_samples_split,20190708_013000_18.WAV,no bird
1211,AM22_samples_split,20190708_013000_19.WAV,no bird
1212,AM22_samples_split,20190708_013000_2.WAV,no bird
1213,AM22_samples_split,20190708_013000_3.WAV,no bird
1214,AM22_samples_split,20190708_013000_4.WAV,no bird
1215,AM22_samples_split,20190708_013000_5.WAV,no bird
1216,AM22_samples_split,20190708_013000_6.WAV,no bird
1217,AM22_samples_split,20190708_013000_7.WAV,no bird
1218,AM22_samples_split,20190708_013000_8.WAV,bird
1219,AM22_samples_split,20190708_013000_9.WAV,bird
1220,AM22_samples_split,20190709_142000_0.WAV,bird
1221,AM22_samples_split,20190709_142000_1.WAV,bird
1222,AM22_samples_split,20190709_142000_10.WAV,bird
1223,AM22_samples_split,20190709_142000_11.WAV,bird
1224,AM22_samples_split,20190709_142000_12.WAV,bird
1225,AM22_samples_split,20190709_142000_13.WAV,bird
1226,AM22_samples_split,20190709_142000_14.WAV,bird
1227,AM22_samples_split,20190709_142000_15.WAV,bird
1228,AM22_samples_split,20190709_142000_16.WAV,bird
1229,AM22_samples_split,20190709_142000_17.WAV,bird
1230,AM22_samples_split,20190709_142000_18.WAV,no bird
1231,AM22_samples_split,20190709_142000_19.WAV,no bird
1232,AM22_samples_split,20190709_142000_2.WAV,bird
1233,AM22_samples_split,20190709_142000_3.WAV,bird
1234,AM22_samples_split,20190709_142000_4.WAV,bird
1235,AM22_samples_split,20190709_142000_5.WAV,bird
1236,AM22_samples_split,20190709_142000_6.WAV,bird
1237,AM22_samples_split,20190709_142000_7.WAV,no bird
1238,AM22_samples_split,20190709_142000_8.WAV,bird
1239,AM22_samples_split,20190709_142000_9.WAV,bird
1240,AM22_samples_split,20190709_221000_0.WAV,no bird
1241,AM22_samples_split,20190709_221000_1.WAV,bird
1242,AM22_samples_split,20190709_221000_10.WAV,no bird
1243,AM22_samples_split,20190709_221000_11.WAV,no bird
1244,AM22_samples_split,20190709_221000_12.WAV,no bird
1245,AM22_samples_split,20190709_221000_13.WAV,no bird
1246,AM22_samples_split,20190709_221000_14.WAV,bird
1247,AM22_samples_split,20190709_221000_15.WAV,no bird
1248,AM22_samples_split,20190709_221000_16.WAV,no bird
1249,AM22_samples_split,20190709_221000_17.WAV,no bird
1250,AM22_samples_split,20190709_221000_18.WAV,no bird
1251,AM22_samples_split,20190709_221000_19.WAV,bird
1252,AM22_samples_split,20190709_221000_2.WAV,bird
1253,AM22_samples_split,20190709_221000_3.WAV,no bird
1254,AM22_samples_split,20190709_221000_4.WAV,no bird
1255,AM22_samples_split,20190709_221000_5.WAV,no bird
1256,AM22_samples_split,20190709_221000_6.WAV,bird
1257,AM22_samples_split,20190709_221000_7.WAV,no bird
1258,AM22_samples_split,20190709_221000_8.WAV,bird
1259,AM22_samples_split,20190709_221000_9.WAV,no bird
1260,AM22_samples_split,20190709_224000_0.WAV,bird
1261,AM22_samples_split,20190709_224000_1.WAV,bird
1262,AM22_samples_split,20190709_224000_10.WAV,bird
1263,AM22_samples_split,20190709_224000_11.WAV,no bird
1264,AM22_samples_split,20190709_224000_12.WAV,bird
1265,AM22_samples_split,20190709_224000_13.WAV,bird
1266,AM22_samples_split,20190709_224000_14.WAV,no bird
1267,AM22_samples_split,20190709_224000_15.WAV,no bird
1268,AM22_samples_split,20190709_224000_16.WAV,bird
1269,AM22_samples_split,20190709_224000_17.WAV,bird
1270,AM22_samples_split,20190709_224000_18.WAV,bird
1271,AM22_samples_split,20190709_224000_19.WAV,bird
1272,AM22_samples_split,20190709_224000_2.WAV,bird
1273,AM22_samples_split,20190709_224000_3.WAV,bird
1274,AM22_samples_split,20190709_224000_4.WAV,no bird
1275,AM22_samples_split,20190709_224000_5.WAV,no bird
1276,AM22_samples_split,20190709_224000_6.WAV,bird
1277,AM22_samples_split,20190709_224000_7.WAV,bird
1278,AM22_samples_split,20190709_224000_8.WAV,bird
1279,AM22_samples_split,20190709_224000_9.WAV,bird
1280,AM22_samples_split,20190712_002000_0.WAV,no bird
1281,AM22_samples_split,20190712_002000_1.WAV,no bird
1282,AM22_samples_split,20190712_002000_10.WAV,no bird
1283,AM22_samples_split,20190712_002000_11.WAV,no bird
1284,AM22_samples_split,20190712_002000_12.WAV,no bird
1285,AM22_samples_split,20190712_002000_13.WAV,no bird
1286,AM22_samples_split,20190712_002000_14.WAV,no bird
1287,AM22_samples_split,20190712_002000_15.WAV,no bird
1288,AM22_samples_split,20190712_002000_16.WAV,no bird
1289,AM22_samples_split,20190712_002000_17.WAV,no bird
1290,AM22_samples_split,20190712_002000_18.WAV,no bird
1291,AM22_samples_split,20190712_002000_19.WAV,no bird
1292,AM22_samples_split,20190712_002000_2.WAV,no bird
1293,AM22_samples_split,20190712_002000_3.WAV,no bird
1294,AM22_samples_split,20190712_002000_4.WAV,no bird
1295,AM22_samples_split,20190712_002000_5.WAV,no bird
1296,AM22_samples_split,20190712_002000_6.WAV,no bird
1297,AM22_samples_split,20190712_002000_7.WAV,no bird
1298,AM22_samples_split,20190712_002000_8.WAV,no bird
1299,AM22_samples_split,20190712_002000_9.WAV,no bird
1300,AM22_samples_split,20190712_091000_0.WAV,no bird
1301,AM22_samples_split,20190712_091000_1.WAV,no bird
1302,AM22_samples_split,20190712_091000_10.WAV,no bird
1303,AM22_samples_split,20190712_091000_11.WAV,no bird
1304,AM22_samples_split,20190712_091000_12.WAV,no bird
1305,AM22_samples_split,20190712_091000_13.WAV,no bird
1306,AM22_samples_split,20190712_091000_14.WAV,no bird
1307,AM22_samples_split,20190712_091000_15.WAV,no bird
1308,AM22_samples_split,20190712_091000_16.WAV,no bird
1309,AM22_samples_split,20190712_091000_17.WAV,no bird
1310,AM22_samples_split,20190712_091000_18.WAV,no bird
1311,AM22_samples_split,20190712_091000_19.WAV,no bird
1312,AM22_samples_split,20190712_091000_2.WAV,no bird
1313,AM22_samples_split,20190712_091000_3.WAV,no bird
1314,AM22_samples_split,20190712_091000_4.WAV,no bird
1315,AM22_samples_split,20190712_091000_5.WAV,no bird
1316,AM22_samples_split,20190712_091000_6.WAV,no bird
1317,AM22_samples_split,20190712_091000_7.WAV,no bird
1318,AM22_samples_split,20190712_091000_8.WAV,no bird
1319,AM22_samples_split,20190712_091000_9.WAV,no bird
1320,AM22_samples_split,20190712_164000_0.WAV,no bird
1321,AM22_samples_split,20190712_164000_1.WAV,no bird
1322,AM22_samples_split,20190712_164000_10.WAV,bird
1323,AM22_samples_split,20190712_164000_11.WAV,no bird
1324,AM22_samples_split,20190712_164000_12.WAV,bird
1325,AM22_samples_split,20190712_164000_13.WAV,no bird
1326,AM22_samples_split,20190712_164000_14.WAV,bird
1327,AM22_samples_split,20190712_164000_15.WAV,no bird
1328,AM22_samples_split,20190712_164000_16.WAV,no bird
1329,AM22_samples_split,20190712_164000_17.WAV,bird
1330,AM22_samples_split,20190712_164000_18.WAV,bird
1331,AM22_samples_split,20190712_164000_19.WAV,bird
1332,AM22_samples_split,20190712_164000_2.WAV,no bird
1333,AM22_samples_split,20190712_164000_3.WAV,no bird
1334,AM22_samples_split,20190712_164000_4.WAV,no bird
1335,AM22_samples_split,20190712_164000_5.WAV,bird
1336,AM22_samples_split,20190712_164000_6.WAV,no bird
1337,AM22_samples_split,20190712_164000_7.WAV,bird
1338,AM22_samples_split,20190712_164000_8.WAV,no bird
1339,AM22_samples_split,20190712_164000_9.WAV,bird
1340,AM24_samples_split,20190617_030000_0.WAV,bird
1341,AM24_samples_split,20190617_030000_1.WAV,no bird
1342,AM24_samples_split,20190617_030000_10.WAV,bird
1343,AM24_samples_split,20190617_030000_11.WAV,no bird
1344,AM24_samples_split,20190617_030000_12.WAV,no bird
1345,AM24_samples_split,20190617_030000_13.WAV,bird
1346,AM24_samples_split,20190617_030000_14.WAV,bird
1347,AM24_samples_split,20190617_030000_15.WAV,no bird
1348,AM24_samples_split,20190617_030000_16.WAV,bird
1349,AM24_samples_split,20190617_030000_17.WAV,bird
1350,AM24_samples_split,20190617_030000_18.WAV,bird
1351,AM24_samples_split,20190617_030000_19.WAV,no bird
1352,AM24_samples_split,20190617_030000_2.WAV,no bird
1353,AM24_samples_split,20190617_030000_3.WAV,no bird
1354,AM24_samples_split,20190617_030000_4.WAV,no bird
1355,AM24_samples_split,20190617_030000_5.WAV,bird
1356,AM24_samples_split,20190617_030000_6.WAV,bird
1357,AM24_samples_split,20190617_030000_7.WAV,bird
1358,AM24_samples_split,20190617_030000_8.WAV,no bird
1359,AM24_samples_split,20190617_030000_9.WAV,no bird
1360,AM24_samples_split,20190617_130000_0.WAV,no bird
1361,AM24_samples_split,20190617_130000_1.WAV,no bird
1362,AM24_samples_split,20190617_130000_10.WAV,no bird
1363,AM24_samples_split,20190617_130000_11.WAV,bird
1364,AM24_samples_split,20190617_130000_12.WAV,no bird
1365,AM24_samples_split,20190617_130000_13.WAV,bird
1366,AM24_samples_split,20190617_130000_14.WAV,bird
1367,AM24_samples_split,20190617_130000_15.WAV,no bird
1368,AM24_samples_split,20190617_130000_16.WAV,no bird
1369,AM24_samples_split,20190617_130000_17.WAV,no bird
1370,AM24_samples_split,20190617_130000_18.WAV,bird
1371,AM24_samples_split,20190617_130000_19.WAV,bird
1372,AM24_samples_split,20190617_130000_2.WAV,no bird
1373,AM24_samples_split,20190617_130000_3.WAV,no bird
1374,AM24_samples_split,20190617_130000_4.WAV,no bird
1375,AM24_samples_split,20190617_130000_5.WAV,no bird
1376,AM24_samples_split,20190617_130000_6.WAV,no bird
1377,AM24_samples_split,20190617_130000_7.WAV,bird
1378,AM24_samples_split,20190617_130000_8.WAV,bird
1379,AM24_samples_split,20190617_130000_9.WAV,no bird
1380,AM24_samples_split,20190619_081000_0.WAV,no bird
1381,AM24_samples_split,20190619_081000_1.WAV,no bird
1382,AM24_samples_split,20190619_081000_10.WAV,no bird
1383,AM24_samples_split,20190619_081000_11.WAV,no bird
1384,AM24_samples_split,20190619_081000_12.WAV,no bird
1385,AM24_samples_split,20190619_081000_13.WAV,no bird
1386,AM24_samples_split,20190619_081000_14.WAV,no bird
1387,AM24_samples_split,20190619_081000_15.WAV,no bird
1388,AM24_samples_split,20190619_081000_16.WAV,no bird
1389,AM24_samples_split,20190619_081000_17.WAV,no bird
1390,AM24_samples_split,20190619_081000_18.WAV,no bird
1391,AM24_samples_split,20190619_081000_19.WAV,no bird
1392,AM24_samples_split,20190619_081000_2.WAV,no bird
1393,AM24_samples_split,20190619_081000_3.WAV,no bird
1394,AM24_samples_split,20190619_081000_4.WAV,no bird
1395,AM24_samples_split,20190619_081000_5.WAV,no bird
1396,AM24_samples_split,20190619_081000_6.WAV,no bird
1397,AM24_samples_split,20190619_081000_7.WAV,no bird
1398,AM24_samples_split,20190619_081000_8.WAV,no bird
1399,AM24_samples_split,20190619_081000_9.WAV,no bird
1400,AM24_samples_split,20190620_214000_0.WAV,no bird
1401,AM24_samples_split,20190620_214000_1.WAV,no bird
1402,AM24_samples_split,20190620_214000_10.WAV,no bird
1403,AM24_samples_split,20190620_214000_11.WAV,no bird
1404,AM24_samples_split,20190620_214000_12.WAV,bird
1405,AM24_samples_split,20190620_214000_13.WAV,no bird
1406,AM24_samples_split,20190620_214000_14.WAV,no bird
1407,AM24_samples_split,20190620_214000_15.WAV,no bird
1408,AM24_samples_split,20190620_214000_16.WAV,no bird
1409,AM24_samples_split,20190620_214000_17.WAV,no bird
1410,AM24_samples_split,20190620_214000_18.WAV,no bird
1411,AM24_samples_split,20190620_214000_19.WAV,no bird
1412,AM24_samples_split,20190620_214000_2.WAV,bird
1413,AM24_samples_split,20190620_214000_3.WAV,no bird
1414,AM24_samples_split,20190620_214000_4.WAV,no bird
1415,AM24_samples_split,20190620_214000_5.WAV,no bird
1416,AM24_samples_split,20190620_214000_6.WAV,no bird
1417,AM24_samples_split,20190620_214000_7.WAV,no bird
1418,AM24_samples_split,20190620_214000_8.WAV,no bird
1419,AM24_samples_split,20190620_214000_9.WAV,no bird
1420,AM24_samples_split,20190621_070000_0.WAV,no bird
1421,AM24_samples_split,20190621_070000_1.WAV,no bird
1422,AM24_samples_split,20190621_070000_10.WAV,no bird
1423,AM24_samples_split,20190621_070000_11.WAV,no bird
1424,AM24_samples_split,20190621_070000_12.WAV,no bird
