,Unnamed: 0,IN FILE,CLIP LENGTH,OFFSET,DURATION,SAMPLE RATE,MANUAL ID
1165,4463,Colaptes-rupicola-18413.wav,9.97878,0,3,44100,bird
1166,4464,Colaptes-rupicola-18413.wav,9.97878,3,3,44100,bird
1167,4465,Colaptes-rupicola-18413.wav,9.97878,6,3,44100,bird
1168,4559,Colibri-delphinae-260467.wav,14.8376,0,3,44100,bird
1169,4560,Colibri-delphinae-260467.wav,14.8376,3,3,44100,bird
1170,4561,Colibri-delphinae-260467.wav,14.8376,6,3,44100,bird
1171,4562,Colibri-delphinae-260467.wav,14.8376,9,3,44100,bird
1172,4563,Colonia-colonus-320536.wav,3.63102,0,3,44100,bird
1173,4564,Colonia-colonus-506603.wav,31.0857,0,3,44100,bird
1174,4565,Colonia-colonus-506603.wav,31.0857,3,3,44100,bird
1175,4566,Colonia-colonus-506603.wav,31.0857,6,3,44100,bird
1176,4567,Colonia-colonus-506603.wav,31.0857,12,3,44100,bird
1177,4568,Colonia-colonus-506603.wav,31.0857,15,3,44100,bird
1178,4569,Colonia-colonus-506603.wav,31.0857,18,3,44100,bird
1179,4570,Colonia-colonus-506603.wav,31.0857,21,3,44100,bird
1180,4571,Colonia-colonus-506603.wav,31.0857,24,3,44100,bird
1181,4572,Colonia-colonus-506603.wav,31.0857,27,3,44100,bird
1182,4573,Columba-livia-436507.wav,18.2335,0,3,44100,bird
1183,4574,Columba-livia-436507.wav,18.2335,3,3,44100,bird
1184,4575,Columba-livia-436507.wav,18.2335,6,3,44100,bird
1185,4576,Columba-livia-436507.wav,18.2335,9,3,44100,bird
1186,4577,Columba-livia-436507.wav,18.2335,12,3,44100,bird
1187,4578,Columba-livia-436507.wav,18.2335,15,3,44100,bird
1188,4600,Columbina-talpacoti-288557.wav,13.776,0,3,48000,bird
1189,4601,Columbina-talpacoti-288557.wav,13.776,3,3,48000,bird
1190,4602,Columbina-talpacoti-288557.wav,13.776,6,3,48000,bird
1191,4603,Columbina-talpacoti-288557.wav,13.776,9,3,48000,bird
1192,4623,Conirostrum-albifrons-261123.wav,18.6514,0,3,44100,bird
1193,4624,Conirostrum-albifrons-261123.wav,18.6514,3,3,44100,bird
1194,4625,Conirostrum-albifrons-261123.wav,18.6514,6,3,44100,bird
1195,4626,Conirostrum-albifrons-261123.wav,18.6514,9,3,44100,bird
1196,4627,Conirostrum-albifrons-261123.wav,18.6514,12,3,44100,bird
1197,4628,Conirostrum-albifrons-261123.wav,18.6514,15,3,44100,bird
1198,4636,Conirostrum-ferrugineiventre-75377.wav,28.8,0,3,48000,bird
1199,4637,Conirostrum-ferrugineiventre-75377.wav,28.8,3,3,48000,bird
1200,4638,Conirostrum-ferrugineiventre-75377.wav,28.8,6,3,48000,bird
1201,4639,Conirostrum-ferrugineiventre-75377.wav,28.8,9,3,48000,bird
1202,4640,Conirostrum-ferrugineiventre-75377.wav,28.8,12,3,48000,bird
1203,4641,Conirostrum-ferrugineiventre-75377.wav,28.8,15,3,48000,bird
1204,4642,Conirostrum-ferrugineiventre-75377.wav,28.8,18,3,48000,bird
1205,4643,Conirostrum-ferrugineiventre-75377.wav,28.8,21,3,48000,bird
1206,4644,Conirostrum-ferrugineiventre-75377.wav,28.8,24,3,48000,bird
1207,4670,Conopias-trivirgatus-221478.wav,15.7518,0,3,44100,bird
1208,4671,Conopias-trivirgatus-221478.wav,15.7518,3,3,44100,bird
1209,4672,Conopias-trivirgatus-221478.wav,15.7518,6,3,44100,bird
1210,4673,Conopias-trivirgatus-221478.wav,15.7518,9,3,44100,bird
1211,4674,Conopias-trivirgatus-221478.wav,15.7518,12,3,44100,bird
1212,4706,Conopophaga-peruviana-258626.wav,24.7641,0,3,44100,bird
1213,4707,Conopophaga-peruviana-258626.wav,24.7641,3,3,44100,bird
1214,4708,Conopophaga-peruviana-258626.wav,24.7641,6,3,44100,bird
1215,4709,Conopophaga-peruviana-258626.wav,24.7641,9,3,44100,bird
1216,4710,Conopophaga-peruviana-258626.wav,24.7641,12,3,44100,bird
1217,4711,Conopophaga-peruviana-258626.wav,24.7641,15,3,44100,bird
1218,4712,Conopophaga-peruviana-258626.wav,24.7641,18,3,44100,bird
1219,4713,Conopophaga-peruviana-258626.wav,24.7641,21,3,44100,bird
1220,4735,Conothraupis-speculigera-470930.wav,66.0,3,3,48000,bird
1221,4736,Conothraupis-speculigera-470930.wav,66.0,9,3,48000,bird
1222,4737,Conothraupis-speculigera-470930.wav,66.0,12,3,48000,bird
1223,4738,Conothraupis-speculigera-470930.wav,66.0,15,3,48000,bird
1224,4739,Conothraupis-speculigera-470930.wav,66.0,18,3,48000,bird
1225,4740,Conothraupis-speculigera-470930.wav,66.0,27,3,48000,bird
1226,4741,Conothraupis-speculigera-470930.wav,66.0,33,3,48000,bird
1227,4742,Conothraupis-speculigera-470930.wav,66.0,39,3,48000,bird
1228,4743,Conothraupis-speculigera-470930.wav,66.0,42,3,48000,bird
1229,4744,Conothraupis-speculigera-470930.wav,66.0,48,3,48000,bird
1230,4745,Conothraupis-speculigera-470930.wav,66.0,57,3,48000,bird
1231,4746,Conothraupis-speculigera-470930.wav,66.0,63,3,48000,bird
1232,4784,Contopus-nigrescens-118985.wav,125.52,0,3,48000,bird
1233,4785,Contopus-nigrescens-118985.wav,125.52,3,3,48000,bird
1234,4786,Contopus-nigrescens-118985.wav,125.52,6,3,48000,bird
1235,4787,Contopus-nigrescens-118985.wav,125.52,9,3,48000,bird
1236,4788,Contopus-nigrescens-118985.wav,125.52,12,3,48000,bird
1237,4789,Contopus-nigrescens-118985.wav,125.52,15,3,48000,bird
1238,4790,Contopus-nigrescens-118985.wav,125.52,18,3,48000,bird
1239,4791,Contopus-nigrescens-118985.wav,125.52,21,3,48000,bird
1240,4792,Contopus-nigrescens-118985.wav,125.52,24,3,48000,bird
1241,4793,Contopus-nigrescens-118985.wav,125.52,27,3,48000,bird
1242,4794,Contopus-nigrescens-118985.wav,125.52,30,3,48000,bird
1243,4795,Contopus-nigrescens-118985.wav,125.52,33,3,48000,bird
1244,4796,Contopus-nigrescens-118985.wav,125.52,36,3,48000,bird
1245,4797,Contopus-nigrescens-118985.wav,125.52,39,3,48000,bird
1246,4798,Contopus-nigrescens-118985.wav,125.52,42,3,48000,bird
1247,4799,Contopus-nigrescens-118985.wav,125.52,45,3,48000,bird
1248,4800,Contopus-nigrescens-118985.wav,125.52,51,3,48000,bird
1249,4801,Contopus-nigrescens-118985.wav,125.52,54,3,48000,bird
1250,4802,Contopus-nigrescens-118985.wav,125.52,57,3,48000,bird
1251,4803,Contopus-nigrescens-118985.wav,125.52,60,3,48000,bird
1252,4804,Contopus-nigrescens-118985.wav,125.52,63,3,48000,bird
1253,4805,Contopus-nigrescens-118985.wav,125.52,66,3,48000,bird
1254,4806,Contopus-nigrescens-118985.wav,125.52,69,3,48000,bird
1255,4807,Contopus-nigrescens-118985.wav,125.52,72,3,48000,bird
1256,4808,Contopus-nigrescens-118985.wav,125.52,75,3,48000,bird
1257,4809,Contopus-nigrescens-118985.wav,125.52,78,3,48000,bird
1258,4810,Contopus-nigrescens-118985.wav,125.52,81,3,48000,bird
1259,4811,Contopus-nigrescens-118985.wav,125.52,84,3,48000,bird
1260,4812,Contopus-nigrescens-118985.wav,125.52,87,3,48000,bird
1261,4813,Contopus-nigrescens-118985.wav,125.52,90,3,48000,bird
1262,4814,Contopus-nigrescens-118985.wav,125.52,93,3,48000,bird
1263,4815,Contopus-nigrescens-118985.wav,125.52,96,3,48000,bird
1264,4816,Contopus-nigrescens-118985.wav,125.52,99,3,48000,bird
1265,4817,Contopus-nigrescens-118985.wav,125.52,102,3,48000,bird
1266,4818,Contopus-nigrescens-118985.wav,125.52,105,3,48000,bird
1267,4819,Contopus-nigrescens-118985.wav,125.52,111,3,48000,bird
1268,4820,Contopus-nigrescens-118985.wav,125.52,114,3,48000,bird
1269,4821,Contopus-nigrescens-118985.wav,125.52,117,3,48000,bird
1270,4822,Contopus-nigrescens-118985.wav,125.52,120,3,48000,bird
1271,4943,Cranioleuca-gutturata-38582.wav,61.224,0,3,48000,bird
1272,4944,Cranioleuca-gutturata-38582.wav,61.224,3,3,48000,bird
1273,4945,Cranioleuca-gutturata-38582.wav,61.224,6,3,48000,bird
1274,4946,Cranioleuca-gutturata-38582.wav,61.224,9,3,48000,bird
1275,4947,Cranioleuca-gutturata-38582.wav,61.224,12,3,48000,bird
1276,4948,Cranioleuca-gutturata-38582.wav,61.224,15,3,48000,bird
1277,4949,Cranioleuca-gutturata-38582.wav,61.224,18,3,48000,bird
1278,4950,Cranioleuca-gutturata-38582.wav,61.224,21,3,48000,bird
1279,4951,Cranioleuca-gutturata-38582.wav,61.224,24,3,48000,bird
1280,4952,Cranioleuca-gutturata-38582.wav,61.224,27,3,48000,bird
1281,4953,Cranioleuca-gutturata-38582.wav,61.224,30,3,48000,bird
1282,4954,Cranioleuca-gutturata-38582.wav,61.224,33,3,48000,bird
1283,4955,Cranioleuca-gutturata-38582.wav,61.224,36,3,48000,bird
1284,4956,Cranioleuca-gutturata-38582.wav,61.224,39,3,48000,bird
1285,4957,Cranioleuca-gutturata-38582.wav,61.224,42,3,48000,bird
1286,4958,Cranioleuca-gutturata-38582.wav,61.224,45,3,48000,bird
1287,4959,Cranioleuca-gutturata-38582.wav,61.224,48,3,48000,bird
1288,4960,Cranioleuca-gutturata-38582.wav,61.224,51,3,48000,bird
1289,4961,Cranioleuca-gutturata-38582.wav,61.224,54,3,48000,bird
1290,4962,Cranioleuca-gutturata-38582.wav,61.224,57,3,48000,bird
1291,5019,Cranioleuca-marcapatae-221712.wav,71.748,0,3,32000,bird
1292,5020,Cranioleuca-marcapatae-221712.wav,71.748,3,3,32000,bird
1293,5021,Cranioleuca-marcapatae-221712.wav,71.748,6,3,32000,bird
1294,5022,Cranioleuca-marcapatae-221712.wav,71.748,9,3,32000,bird
1295,5023,Cranioleuca-marcapatae-221712.wav,71.748,12,3,32000,bird
1296,5024,Cranioleuca-marcapatae-221712.wav,71.748,15,3,32000,bird
1297,5025,Cranioleuca-marcapatae-221712.wav,71.748,18,3,32000,bird
1298,5026,Cranioleuca-marcapatae-221712.wav,71.748,21,3,32000,bird
1299,5027,Cranioleuca-marcapatae-221712.wav,71.748,24,3,32000,bird
1300,5028,Cranioleuca-marcapatae-221712.wav,71.748,27,3,32000,bird
1301,5029,Cranioleuca-marcapatae-221712.wav,71.748,30,3,32000,bird
1302,5030,Cranioleuca-marcapatae-221712.wav,71.748,33,3,32000,bird
1303,5031,Cranioleuca-marcapatae-221712.wav,71.748,36,3,32000,bird
1304,5032,Cranioleuca-marcapatae-221712.wav,71.748,39,3,32000,bird
1305,5033,Cranioleuca-marcapatae-221712.wav,71.748,42,3,32000,bird
1306,5034,Cranioleuca-marcapatae-221712.wav,71.748,45,3,32000,bird
1307,5035,Cranioleuca-marcapatae-221712.wav,71.748,48,3,32000,bird
1308,5036,Cranioleuca-marcapatae-221712.wav,71.748,51,3,32000,bird
1309,5037,Cranioleuca-marcapatae-221712.wav,71.748,54,3,32000,bird
1310,5038,Cranioleuca-marcapatae-221712.wav,71.748,57,3,32000,bird
1311,5039,Cranioleuca-marcapatae-221712.wav,71.748,60,3,32000,bird
1312,5040,Cranioleuca-marcapatae-221712.wav,71.748,63,3,32000,bird
1313,5041,Cranioleuca-marcapatae-221712.wav,71.748,66,3,32000,bird
1314,5050,Creurgops-dentatus-45832.wav,59.208,0,3,48000,bird
1315,5051,Creurgops-dentatus-45832.wav,59.208,3,3,48000,bird
1316,5052,Creurgops-dentatus-45832.wav,59.208,6,3,48000,bird
1317,5053,Creurgops-dentatus-45832.wav,59.208,9,3,48000,bird
1318,5054,Creurgops-dentatus-45832.wav,59.208,12,3,48000,bird
1319,5055,Crotophaga-ani-122246.wav,69.936,0,3,48000,bird
1320,5056,Crotophaga-ani-122246.wav,69.936,3,3,48000,bird
1321,5057,Crotophaga-ani-122246.wav,69.936,6,3,48000,bird
1322,5058,Crotophaga-ani-122246.wav,69.936,12,3,48000,bird
1323,5059,Crotophaga-ani-122246.wav,69.936,15,3,48000,bird
1324,5060,Crotophaga-ani-122246.wav,69.936,18,3,48000,bird
1325,5061,Crotophaga-ani-122246.wav,69.936,21,3,48000,bird
1326,5062,Crotophaga-ani-122246.wav,69.936,24,3,48000,bird
1327,5063,Crotophaga-ani-122246.wav,69.936,27,3,48000,bird
1328,5064,Crotophaga-ani-122246.wav,69.936,30,3,48000,bird
1329,5065,Crotophaga-ani-122246.wav,69.936,33,3,48000,bird
1330,5066,Crotophaga-ani-122246.wav,69.936,36,3,48000,bird
1331,5067,Crotophaga-ani-122246.wav,69.936,39,3,48000,bird
1332,5068,Crotophaga-ani-122246.wav,69.936,42,3,48000,bird
1333,5069,Crotophaga-ani-122246.wav,69.936,45,3,48000,bird
1334,5070,Crotophaga-ani-122246.wav,69.936,51,3,48000,bird
1335,5071,Crotophaga-ani-122246.wav,69.936,54,3,48000,bird
1336,5072,Crotophaga-ani-122246.wav,69.936,57,3,48000,bird
1337,5073,Crotophaga-ani-122246.wav,69.936,60,3,48000,bird
1338,5074,Crotophaga-ani-122246.wav,69.936,63,3,48000,bird
1339,5075,Crotophaga-ani-122246.wav,69.936,66,3,48000,bird
1340,5076,Crotophaga-ani-122247.wav,35.088,0,3,48000,bird
1341,5077,Crotophaga-ani-122247.wav,35.088,3,3,48000,bird
1342,5078,Crotophaga-ani-122247.wav,35.088,6,3,48000,bird
1343,5079,Crotophaga-ani-122247.wav,35.088,9,3,48000,bird
1344,5080,Crotophaga-ani-122247.wav,35.088,12,3,48000,bird
1345,5081,Crotophaga-ani-122247.wav,35.088,15,3,48000,bird
1346,5082,Crotophaga-ani-122247.wav,35.088,18,3,48000,bird
1347,5083,Crotophaga-ani-122247.wav,35.088,21,3,48000,bird
1348,5084,Crotophaga-ani-122247.wav,35.088,24,3,48000,bird
1349,5085,Crotophaga-ani-122247.wav,35.088,27,3,48000,bird
1350,5086,Crotophaga-ani-122247.wav,35.088,30,3,48000,bird
1351,5184,Crypturellus-obsoletus-47234.wav,60.16,3,3,44100,bird
1352,5185,Crypturellus-obsoletus-47234.wav,60.16,18,3,44100,bird
1353,5186,Crypturellus-obsoletus-47234.wav,60.16,33,3,44100,bird
1354,5187,Crypturellus-obsoletus-47234.wav,60.16,51,3,44100,bird
1355,5188,Crypturellus-obsoletus-93395.wav,96.8882,3,3,44100,bird
1356,5189,Crypturellus-obsoletus-93395.wav,96.8882,12,3,44100,bird
1357,5190,Crypturellus-obsoletus-93395.wav,96.8882,18,3,44100,bird
1358,5191,Crypturellus-obsoletus-93395.wav,96.8882,21,3,44100,bird
1359,5192,Crypturellus-obsoletus-93395.wav,96.8882,24,3,44100,bird
1360,5193,Crypturellus-obsoletus-93395.wav,96.8882,30,3,44100,bird
1361,5194,Crypturellus-obsoletus-93395.wav,96.8882,33,3,44100,bird
1362,5195,Crypturellus-obsoletus-93395.wav,96.8882,39,3,44100,bird
1363,5196,Crypturellus-obsoletus-93395.wav,96.8882,45,3,44100,bird
1364,5197,Crypturellus-obsoletus-93395.wav,96.8882,48,3,44100,bird
1365,5198,Crypturellus-obsoletus-93395.wav,96.8882,54,3,44100,bird
1366,5199,Crypturellus-obsoletus-93395.wav,96.8882,60,3,44100,bird
1367,5200,Crypturellus-obsoletus-93395.wav,96.8882,63,3,44100,bird
1368,5201,Crypturellus-obsoletus-93395.wav,96.8882,69,3,44100,bird
1369,5202,Crypturellus-obsoletus-93395.wav,96.8882,78,3,44100,bird
1370,5203,Crypturellus-obsoletus-93395.wav,96.8882,81,3,44100,bird
1371,5204,Crypturellus-obsoletus-93395.wav,96.8882,84,3,44100,bird
1372,5205,Crypturellus-obsoletus-93395.wav,96.8882,87,3,44100,bird
1373,5206,Crypturellus-obsoletus-93395.wav,96.8882,90,3,44100,bird
1374,5219,Crypturellus-parvirostris-108627.wav,16.2482,0,3,44100,bird
1375,5220,Crypturellus-parvirostris-108627.wav,16.2482,3,3,44100,bird
1376,5221,Crypturellus-parvirostris-108627.wav,16.2482,6,3,44100,bird
1377,5222,Crypturellus-parvirostris-108627.wav,16.2482,9,3,44100,bird
1378,5223,Crypturellus-parvirostris-108627.wav,16.2482,12,3,44100,bird
1379,5247,Crypturellus-soui-221889.wav,82.188,0,3,32000,bird
1380,5248,Crypturellus-soui-221889.wav,82.188,3,3,32000,bird
1381,5249,Crypturellus-soui-221889.wav,82.188,9,3,32000,bird
1382,5250,Crypturellus-soui-221889.wav,82.188,12,3,32000,bird
1383,5251,Crypturellus-soui-221889.wav,82.188,18,3,32000,bird
1384,5252,Crypturellus-soui-221889.wav,82.188,21,3,32000,bird
1385,5253,Crypturellus-soui-221889.wav,82.188,24,3,32000,bird
1386,5254,Crypturellus-soui-221889.wav,82.188,27,3,32000,bird
1387,5255,Crypturellus-soui-221889.wav,82.188,33,3,32000,bird
1388,5256,Crypturellus-soui-221889.wav,82.188,36,3,32000,bird
1389,5257,Crypturellus-soui-221889.wav,82.188,39,3,32000,bird
1390,5258,Crypturellus-soui-221889.wav,82.188,42,3,32000,bird
1391,5259,Crypturellus-soui-221889.wav,82.188,45,3,32000,bird
1392,5260,Crypturellus-soui-221889.wav,82.188,48,3,32000,bird
1393,5261,Crypturellus-soui-221889.wav,82.188,51,3,32000,bird
1394,5262,Crypturellus-soui-221889.wav,82.188,54,3,32000,bird
1395,5263,Crypturellus-soui-221889.wav,82.188,57,3,32000,bird
1396,5264,Crypturellus-soui-221889.wav,82.188,60,3,32000,bird
1397,5265,Crypturellus-soui-221889.wav,82.188,63,3,32000,bird
1398,5266,Crypturellus-soui-221889.wav,82.188,66,3,32000,bird
1399,5267,Crypturellus-soui-221889.wav,82.188,69,3,32000,bird
1400,5268,Crypturellus-soui-221889.wav,82.188,72,3,32000,bird
1401,5269,Crypturellus-soui-221889.wav,82.188,75,3,32000,bird
1402,5280,Crypturellus-strigulosus-60790.wav,7.07918,0,3,44100,bird
1403,5281,Crypturellus-strigulosus-60790.wav,7.07918,3,3,44100,bird
1404,5282,Crypturellus-strigulosus-221914.wav,78.1845,3,3,44100,bird
1405,5283,Crypturellus-strigulosus-221914.wav,78.1845,6,3,44100,bird
1406,5284,Crypturellus-strigulosus-221914.wav,78.1845,9,3,44100,bird
1407,5285,Crypturellus-strigulosus-221914.wav,78.1845,36,3,44100,bird
1408,5286,Crypturellus-strigulosus-221914.wav,78.1845,39,3,44100,bird
1409,5287,Crypturellus-strigulosus-221914.wav,78.1845,42,3,44100,bird
1410,5288,Crypturellus-strigulosus-221914.wav,78.1845,69,3,44100,bird
1411,5289,Crypturellus-strigulosus-221914.wav,78.1845,72,3,44100,bird
1412,5290,Crypturellus-strigulosus-221914.wav,78.1845,75,3,44100,bird
1413,5291,Crypturellus-undulatus-99817.wav,63.6082,3,3,44100,bird
1414,5292,Crypturellus-undulatus-99817.wav,63.6082,6,3,44100,bird
1415,5293,Crypturellus-undulatus-99817.wav,63.6082,12,3,44100,bird
1416,5294,Crypturellus-undulatus-99817.wav,63.6082,15,3,44100,bird
1417,5295,Crypturellus-undulatus-99817.wav,63.6082,18,3,44100,bird
1418,5296,Crypturellus-undulatus-99817.wav,63.6082,30,3,44100,bird
1419,5297,Crypturellus-undulatus-99817.wav,63.6082,33,3,44100,bird
1420,5298,Crypturellus-undulatus-99817.wav,63.6082,42,3,44100,bird
1421,5299,Crypturellus-undulatus-99817.wav,63.6082,45,3,44100,bird
1422,5300,Crypturellus-undulatus-99817.wav,63.6082,48,3,44100,bird
1423,5301,Crypturellus-undulatus-99817.wav,63.6082,51,3,44100,bird
1424,5302,Crypturellus-undulatus-99817.wav,63.6082,57,3,44100,bird
1425,5305,Cyanerpes-caeruleus-303105.wav,51.072,0,3,48000,bird
1426,5306,Cyanerpes-caeruleus-303105.wav,51.072,3,3,48000,bird
1427,5307,Cyanerpes-caeruleus-303105.wav,51.072,6,3,48000,bird
1428,5308,Cyanerpes-caeruleus-303105.wav,51.072,9,3,48000,bird
1429,5309,Cyanerpes-caeruleus-303105.wav,51.072,12,3,48000,bird
1430,5310,Cyanerpes-caeruleus-303105.wav,51.072,15,3,48000,bird
1431,5311,Cyanerpes-caeruleus-303105.wav,51.072,18,3,48000,bird
1432,5312,Cyanerpes-caeruleus-303105.wav,51.072,21,3,48000,bird
1433,5313,Cyanerpes-caeruleus-303105.wav,51.072,24,3,48000,bird
1434,5314,Cyanerpes-caeruleus-303105.wav,51.072,27,3,48000,bird
1435,5315,Cyanerpes-caeruleus-303105.wav,51.072,30,3,48000,bird
1436,5316,Cyanerpes-caeruleus-303105.wav,51.072,33,3,48000,bird
1437,5317,Cyanerpes-caeruleus-303105.wav,51.072,36,3,48000,bird
1438,5318,Cyanerpes-caeruleus-303105.wav,51.072,39,3,48000,bird
1439,5319,Cyanerpes-caeruleus-303105.wav,51.072,42,3,48000,bird
1440,5320,Cyanerpes-caeruleus-303105.wav,51.072,45,3,48000,bird
1441,5321,Cyanerpes-caeruleus-303105.wav,51.072,48,3,48000,bird
1442,5329,Cyanerpes-nitidus-38583.wav,24.816,0,3,48000,bird
1443,5330,Cyanerpes-nitidus-38583.wav,24.816,3,3,48000,bird
1444,5331,Cyanerpes-nitidus-38583.wav,24.816,6,3,48000,bird
1445,5332,Cyanerpes-nitidus-38583.wav,24.816,9,3,48000,bird
1446,5333,Cyanerpes-nitidus-38583.wav,24.816,12,3,48000,bird
1447,5334,Cyanerpes-nitidus-38583.wav,24.816,15,3,48000,bird
1448,5335,Cyanerpes-nitidus-38583.wav,24.816,18,3,48000,bird
1449,5336,Cyanerpes-nitidus-38583.wav,24.816,21,3,48000,bird
1450,5437,Cyanolyca-viridicyanus-18905.wav,12.4865,0,3,44100,bird
1451,5438,Cyanolyca-viridicyanus-18905.wav,12.4865,3,3,44100,bird
1452,5439,Cyanolyca-viridicyanus-18905.wav,12.4865,6,3,44100,bird
1453,5440,Cyanolyca-viridicyanus-18905.wav,12.4865,9,3,44100,bird
1454,5485,Cymbilaimus-lineatus-151819.wav,13.5053,0,3,44100,bird
1455,5486,Cymbilaimus-lineatus-151819.wav,13.5053,3,3,44100,bird
1456,5487,Cymbilaimus-lineatus-151819.wav,13.5053,6,3,44100,bird
1457,5488,Cymbilaimus-lineatus-151819.wav,13.5053,9,3,44100,bird
1458,5489,Cymbilaimus-lineatus-243930.wav,59.2718,0,3,44100,bird
1459,5490,Cymbilaimus-lineatus-243930.wav,59.2718,3,3,44100,bird
1460,5491,Cymbilaimus-lineatus-243930.wav,59.2718,6,3,44100,bird
1461,5492,Cymbilaimus-lineatus-243930.wav,59.2718,9,3,44100,bird
1462,5493,Cymbilaimus-lineatus-243930.wav,59.2718,12,3,44100,bird
1463,5494,Cymbilaimus-lineatus-243930.wav,59.2718,15,3,44100,bird
1464,5505,Cymbilaimus-lineatus-436001.wav,87.5886,0,3,44100,bird
1465,5506,Cymbilaimus-lineatus-436001.wav,87.5886,3,3,44100,bird
1466,5507,Cymbilaimus-lineatus-436001.wav,87.5886,12,3,44100,bird
1467,5508,Cymbilaimus-lineatus-436001.wav,87.5886,15,3,44100,bird
1468,5509,Cymbilaimus-lineatus-436001.wav,87.5886,21,3,44100,bird
1469,5510,Cymbilaimus-lineatus-436001.wav,87.5886,24,3,44100,bird
1470,5511,Cymbilaimus-lineatus-436001.wav,87.5886,27,3,44100,bird
1471,5512,Cymbilaimus-lineatus-436001.wav,87.5886,33,3,44100,bird
1472,5513,Cymbilaimus-lineatus-436001.wav,87.5886,36,3,44100,bird
1473,5514,Cymbilaimus-lineatus-436001.wav,87.5886,45,3,44100,bird
1474,5515,Cymbilaimus-lineatus-436001.wav,87.5886,48,3,44100,bird
1475,5516,Cymbilaimus-lineatus-436001.wav,87.5886,57,3,44100,bird
1476,5517,Cymbilaimus-lineatus-436001.wav,87.5886,60,3,44100,bird
1477,5518,Cymbilaimus-lineatus-436001.wav,87.5886,69,3,44100,bird
1478,5519,Cymbilaimus-lineatus-436001.wav,87.5886,72,3,44100,bird
1479,5520,Cymbilaimus-lineatus-436001.wav,87.5886,81,3,44100,bird
1480,5521,Cymbilaimus-lineatus-436001.wav,87.5886,84,3,44100,bird
1481,5522,Cymbilaimus-sanctaemariae-123145.wav,102.312,0,3,48000,bird
1482,5523,Cymbilaimus-sanctaemariae-123145.wav,102.312,3,3,48000,bird
1483,5524,Cymbilaimus-sanctaemariae-123145.wav,102.312,12,3,48000,bird
1484,5525,Cymbilaimus-sanctaemariae-123145.wav,102.312,15,3,48000,bird
1485,5526,Cymbilaimus-sanctaemariae-123145.wav,102.312,18,3,48000,bird
1486,5527,Cymbilaimus-sanctaemariae-123145.wav,102.312,30,3,48000,bird
1487,5528,Cymbilaimus-sanctaemariae-123145.wav,102.312,33,3,48000,bird
1488,5529,Cymbilaimus-sanctaemariae-123145.wav,102.312,36,3,48000,bird
1489,5530,Cymbilaimus-sanctaemariae-123145.wav,102.312,48,3,48000,bird
1490,5531,Cymbilaimus-sanctaemariae-123145.wav,102.312,51,3,48000,bird
1491,5532,Cymbilaimus-sanctaemariae-123145.wav,102.312,54,3,48000,bird
1492,5533,Cymbilaimus-sanctaemariae-123145.wav,102.312,69,3,48000,bird
1493,5534,Cymbilaimus-sanctaemariae-123145.wav,102.312,72,3,48000,bird
1494,5535,Cymbilaimus-sanctaemariae-123145.wav,102.312,75,3,48000,bird
1495,5536,Cymbilaimus-sanctaemariae-123145.wav,102.312,96,3,48000,bird
1496,5537,Cymbilaimus-sanctaemariae-123145.wav,102.312,99,3,48000,bird
1497,5576,Dacnis-cayana-257135.wav,30.8767,0,3,44100,bird
1498,5577,Dacnis-cayana-257135.wav,30.8767,3,3,44100,bird
1499,5578,Dacnis-cayana-257135.wav,30.8767,6,3,44100,bird
1500,5579,Dacnis-cayana-257135.wav,30.8767,9,3,44100,bird
1501,5580,Dacnis-cayana-257135.wav,30.8767,12,3,44100,bird
1502,5581,Dacnis-cayana-257135.wav,30.8767,15,3,44100,bird
1503,5582,Dacnis-cayana-257135.wav,30.8767,21,3,44100,bird
1504,5583,Dacnis-cayana-257135.wav,30.8767,24,3,44100,bird
1505,5584,Dacnis-cayana-257135.wav,30.8767,27,3,44100,bird
1506,5585,Dacnis-cayana-278933.wav,55.2229,0,3,44100,bird
1507,5586,Dacnis-cayana-278933.wav,55.2229,3,3,44100,bird
1508,5587,Dacnis-cayana-278933.wav,55.2229,6,3,44100,bird
1509,5588,Dacnis-cayana-278933.wav,55.2229,9,3,44100,bird
1510,5589,Dacnis-cayana-278933.wav,55.2229,12,3,44100,bird
1511,5590,Dacnis-cayana-278933.wav,55.2229,15,3,44100,bird
1512,5591,Dacnis-cayana-278933.wav,55.2229,18,3,44100,bird
1513,5592,Dacnis-cayana-278933.wav,55.2229,21,3,44100,bird
1514,5593,Dacnis-cayana-278933.wav,55.2229,24,3,44100,bird
1515,5594,Dacnis-cayana-278933.wav,55.2229,27,3,44100,bird
1516,5595,Dacnis-cayana-278933.wav,55.2229,30,3,44100,bird
1517,5596,Dacnis-cayana-278933.wav,55.2229,33,3,44100,bird
1518,5597,Dacnis-cayana-278933.wav,55.2229,36,3,44100,bird
1519,5598,Dacnis-cayana-278933.wav,55.2229,39,3,44100,bird
1520,5599,Dacnis-cayana-278933.wav,55.2229,42,3,44100,bird
1521,5600,Dacnis-cayana-278933.wav,55.2229,45,3,44100,bird
1522,5601,Dacnis-cayana-278933.wav,55.2229,51,3,44100,bird
1523,5626,Daptrius-ater-20721.wav,42.5273,0,3,44100,bird
1524,5627,Daptrius-ater-20721.wav,42.5273,3,3,44100,bird
1525,5628,Daptrius-ater-20721.wav,42.5273,6,3,44100,bird
1526,5629,Daptrius-ater-20721.wav,42.5273,12,3,44100,bird
